id,lat,lon,rr,source
3090,33.788,-118.228,UP,derived
3091,33.774,-118.235,UP,derived
3092,33.758,-118.207,UP,derived
3093,33.738,-118.196,UP,derived
3094,33.751,-118.196,UP,derived
3095,33.777,-118.219,BNSF,derived
3096,33.777,-118.219,UP,derived
3097,33.764,-118.242,UP,derived
3098,33.751,-118.261,UP,derived
3099,33.739,-118.259,UP,derived
3100,33.726,-118.247,BNSF,derived
3101,33.748,-118.245,UP,derived
3113,38.572,-121.519,UP,derived
1003,42.1584,-72.3287,,city
1004,38.6273,-90.1979,,city
1005,37.9577,-121.2908,,city
1006,42.2626,-71.8023,,city
1007,34.0522,-118.2437,,city
1010,35.0525,-118.174,,city
1011,34.0522,-118.2437,,city
1013,35.3733,-119.0187,,city
1015,35.3733,-119.0187,,city
1018,39.7992,-88.2831,,city
1019,42.9787,-82.4041,,city
1020,33.8359,-118.3406,,city
1022,37.5315,-76.7964,,city
1023,32.7254,-97.3208,,city
1024,44.0521,-123.0867,,city
1031,42.6526,-73.7562,,city
1032,35.0845,-106.6511,,city
1035,34.9716,-120.5718,,city
1036,44.3034,-70.1195,,city
1043,35.0456,-85.3097,,city
1045,35.7721,-78.6386,,city
1049,41.3948,-75.7066,,city
1050,42.7284,-73.6918,,city
1051,44.2911,-105.5022,,city
1052,35.2271,-80.8431,,city
1058,35.0456,-85.3097,,city
1059,39.0997,-94.5786,,city
1065,41.3259,-75.7894,,city
1067,34.204,-83.4571,,city
1069,35.6384,-91.2651,,city
1072,41.85,-87.65,,city
1076,27.9475,-82.4584,,city
1077,25.7743,-80.1937,,city
1080,44.504,-70.2162,,city
1082,33.749,-84.388,,city
1083,37.5538,-77.4603,,city
1088,41.85,-87.65,,city
1089,39.9487,-87.4597,,city
1090,34.0522,-118.2437,,city
1091,41.157,-83.4169,,city
1093,37.0299,-76.3452,,city
1094,41.85,-87.65,,city
1096,41.5252,-88.0834,,city
1097,42.5751,-71.9981,,city
1099,42.0987,-75.918,,city
1101,36.819,-76.2749,,city
1103,34.0522,-118.2437,,city
1105,40.7282,-74.0776,,city
1106,40.7282,-74.0776,,city
1107,41.2619,-95.8608,,city
1109,40.7282,-74.0776,,city
1110,32.7357,-97.1081,,city
1112,35.2271,-80.8431,,city
1113,42.4904,-83.013,,city
1114,58.8053,-122.7002,,city
1115,41.2619,-95.8608,,city
1116,42.787,-73.971,,city
1117,42.8142,-73.9396,,city
1118,30.3322,-81.6556,,city
1119,35.7721,-78.6386,,city
1122,30.3322,-81.6556,,city
1125,38.8612,-90.0976,,city
1127,34.8849,-79.6942,,city
1129,38.8339,-104.8214,,city
1133,35.3733,-119.0187,,city
1135,34.6628,-106.7764,,city
1136,35.7326,-78.8503,,city
1138,42.0853,-83.6824,,city
1139,56.1528,-120.6814,,city
1140,36.0726,-79.792,,city
1154,38.6723,-90.1698,,city
1157,37.5538,-77.4603,,city
1161,41.85,-87.65,,city
1165,35.1495,-90.049,,city
1166,40.6695,-85.8242,,city
1168,36.2077,-119.3473,,city
1169,39.1142,-94.6275,,city
1172,35.1495,-90.049,,city
1173,37.271,-79.9414,,city
1174,42.3001,-83.0165,,city
1176,44.9444,-93.0933,,city
1177,38.751,-77.4753,,city
1179,44.6365,-123.1059,,city
1180,37.7306,-88.9331,,city
1183,44.9444,-93.0933,,city
1185,33.9657,-81.074,,city
1187,35.1315,-79.4295,,city
1188,34.0006,-118.1598,,city
1190,34.0522,-118.2437,,city
1192,34.0522,-118.2437,,city
1194,45.3933,-93.8769,,city
1196,38.9909,-88.1625,,city
1197,39.9524,-75.1636,,city
1201,36.7477,-119.7724,,city
1203,34.0522,-118.2437,,city
1207,40.0228,-82.4446,,city
1211,33.5207,-86.8025,,city
1212,38.6245,-90.1509,,city
1213,37.4283,-121.9066,,city
1214,39.0997,-94.5786,,city
1215,43.8014,-91.2396,,city
1217,43.8014,-91.2396,,city
1219,38.35,-94.7613,,city
1222,41.85,-87.65,,city
1224,33.749,-84.388,,city
1226,32.0835,-81.0998,,city
1227,39.0997,-94.5786,,city
1228,38.7431,-94.8255,,city
1232,33.7557,-96.5367,,city
1239,42.3314,-83.0457,,city
1241,29.8852,-93.9423,,city
1242,40.9584,-75.9746,,city
1243,38.5709,-90.1901,,city
1244,33.8126,-84.6344,,city
1245,33.6601,-84.4102,,city
1247,42.5531,-87.9334,,city
1248,36.2676,-94.4847,,city
1250,34.8893,-94.6008,,city
1251,33.4251,-94.0477,,city
1254,33.9472,-118.0854,,city
1256,41.7676,-76.4427,,city
1259,33.6795,-84.4394,,city
1260,39.12,-88.5434,,city
1261,33.5671,-84.581,,city
1262,33.749,-84.388,,city
1263,35.994,-78.8986,,city
1266,40.6906,-76.2622,,city
1267,37.7306,-88.9331,,city
1268,38.212,-85.2236,,city
1269,36.3134,-82.3535,,city
1275,38.4039,-96.1817,,city
1278,41.85,-87.65,,city
1280,32.2988,-90.1848,,city
1283,38.45,-91.0085,,city
1286,32.3643,-88.7037,,city
1287,42.0494,-92.908,,city
1288,31.1501,-81.4915,,city
1289,35.2982,-81.0159,,city
1290,34.0522,-118.2437,,city
1291,31.2724,-81.5615,,city
1292,40.8,-96.667,,city
1293,40.8,-96.667,,city
1297,39.6418,-77.72,,city
1298,37.4138,-79.1423,,city
1301,39.0997,-94.5786,,city
1302,45.5234,-122.6762,,city
1304,31.1501,-81.4915,,city
1305,41.85,-87.65,,city
1311,43.7064,-79.3986,,city
1312,42.9787,-82.4041,,city
1316,40.8298,-75.0777,,city
1319,32.0835,-81.0998,,city
1320,37.1318,-80.5764,,city
1322,35.3,-106.5511,,city
1324,38.6245,-90.1509,,city
1326,32.0835,-81.0998,,city
1329,32.0835,-81.0998,,city
1333,33.5207,-86.8025,,city
1334,44.6335,-121.1295,,city
1335,42.3314,-83.0457,,city
1336,40.4593,-74.361,,city
1341,41.1565,-92.6374,,city
1345,33.4484,-112.074,,city
1348,44.2726,-121.1739,,city
1350,33.9295,-116.9772,,city
1355,40.6268,-76.1927,,city
1356,42.1016,-102.8722,,city
1357,43.0831,-73.7846,,city
1359,40.4593,-74.361,,city
1360,40.3726,-74.5101,,city
1362,28.5383,-81.3792,,city
1363,37.5538,-77.4603,,city
1364,38.6245,-90.1509,,city
1365,42.3314,-83.0457,,city
1367,42.8865,-78.8784,,city
1368,43.2501,-79.8496,,city
1369,43.7064,-79.3986,,city
1370,43.7064,-79.3986,,city
1373,55.1667,-118.8027,,city
1374,29.7633,-95.3633,,city
1377,44.6713,-63.5772,,city
1381,40.9626,-85.3733,,city
1383,29.7633,-95.3633,,city
1386,38.7317,-82.9977,,city
1388,32.0835,-81.0998,,city
1391,44.9444,-93.0933,,city
1396,41.85,-87.65,,city
1397,34.0006,-118.1598,,city
1403,31.8559,-106.6392,,city
1406,33.9925,-117.5164,,city
1407,34.0922,-117.4351,,city
1409,41.85,-87.65,,city
1411,39.5493,-76.0916,,city
1413,40.8831,-85.4975,,city
1416,41.4298,-84.8714,,city
1419,38.3332,-123.0481,,city
1420,38.028,-121.8847,,city
1422,29.9547,-90.0751,,city
1423,29.9547,-90.0751,,city
1424,29.9547,-90.0751,,city
1425,29.9547,-90.0751,,city
1426,29.9547,-90.0751,,city
1432,34.7304,-86.5859,,city
1438,37.7742,-87.1133,,city
1440,42.5437,-71.6495,,city
1443,35.222,-101.8313,,city
1446,35.1495,-90.049,,city
1451,41.4995,-81.6954,,city
1452,40.2589,-103.6238,,city
1460,29.7633,-95.3633,,city
1461,40.5631,-80.2084,,city
1466,35.222,-101.8313,,city
1469,42.3314,-83.0457,,city
1471,41.85,-87.65,,city
1474,39.9524,-75.1636,,city
1475,40.3357,-75.9269,,city
1481,47.6062,-122.3321,,city
1482,41.1656,-80.8576,,city
1491,44.9444,-93.0933,,city
1492,36.175,-115.1372,,city
1493,38.7014,-90.1487,,city
1494,39.8193,-75.4185,,city
1496,48.382,-89.2502,,city
1504,43.3601,-80.3127,,city
1511,49.1063,-122.8251,,city
1513,53.5501,-113.4687,,city
1516,43.7064,-79.3986,,city
1520,41.85,-87.65,,city
1523,36.9804,-76.4297,,city
1525,37.1732,-78.1233,,city
1526,35.9828,-86.5186,,city
1529,42.3314,-83.0457,,city
1534,40.4167,-86.8753,,city
1536,33.4484,-112.074,,city
1540,44.9444,-93.0933,,city
1541,41.5875,-109.2029,,city
1544,42.8865,-78.8784,,city
1545,51.0501,-114.0853,,city
1546,34.0922,-117.4351,,city
1548,44.0521,-123.0867,,city
1549,43.0945,-79.0567,,city
1550,42.8865,-78.8784,,city
1551,51.0501,-114.0853,,city
1552,39.1698,-91.8829,,city
1553,47.3809,-122.2348,,city
1554,47.2529,-122.4443,,city
1555,47.2529,-122.4443,,city
1557,29.6486,-81.6376,,city
1560,41.3081,-72.9282,,city
1563,30.2421,-93.2507,,city
1564,40.2901,-76.9339,,city
1570,45.1219,-95.0433,,city
1573,46.2396,-119.1006,,city
1575,46.7208,-92.1041,,city
1576,42.9978,-84.1766,,city
1579,35.5365,-78.2844,,city
1585,46.8772,-96.7898,,city
1586,46.8766,-96.7034,,city
1591,37.5538,-77.4603,,city
1593,44.98,-93.2638,,city
1597,49.2497,-123.1193,,city
1601,30.3119,-95.4561,,city
1602,46.8739,-96.7695,,city
1603,46.9005,-97.2112,,city
1604,46.875,-96.9004,,city
1607,39.9524,-75.1636,,city
1608,28.7091,-100.4995,,city
1609,43.5459,-80.256,,city
1610,49.8844,-97.147,,city
1614,41.85,-87.65,,city
1617,29.8852,-93.9423,,city
1618,50.6665,-120.3192,,city
1623,49.4999,-117.2855,,city
1624,50.4498,-119.2023,,city
1627,43.1065,-76.2177,,city
1628,47.6062,-122.3321,,city
1631,41.85,-87.65,,city
1635,39.2014,-85.9214,,city
1637,39.4806,-86.055,,city
1639,39.2014,-85.9214,,city
1640,39.3542,-85.9667,,city
1641,41.2737,-82.8416,,city
1654,41.85,-87.65,,city
1655,41.5931,-81.5268,,city
1661,44.9444,-93.0933,,city
1665,44.9429,-123.0351,,city
1666,27.3364,-82.5306,,city
1671,44.98,-93.2638,,city
1673,38.9182,-78.1944,,city
1675,42.5459,-71.4745,,city
1680,32.3643,-88.7037,,city
1682,29.9913,-93.9585,,city
1684,39.9612,-82.9988,,city
1686,33.6131,-112.3246,,city
1687,40.6687,-74.1143,,city
1688,40.664,-74.2107,,city
1689,40.7357,-74.1724,,city
1696,30.2577,-91.0993,,city
1698,53.9166,-122.753,,city
1699,53.9166,-122.753,,city
1700,53.9166,-122.753,,city
1708,41.1565,-92.6374,,city
1715,54.3151,-130.321,,city
1718,39.7392,-104.9847,,city
1719,43.7072,-88.9901,,city
1722,42.9509,-123.3642,,city
1724,42.9978,-84.1766,,city
1728,36.757,-90.3929,,city
1729,33.4418,-94.0377,,city
1730,42.2917,-85.5872,,city
1731,42.3173,-85.1782,,city
1732,42.7325,-84.5555,,city
1739,42.3714,-83.4702,,city
1742,47.6597,-117.4291,,city
1744,40.5034,-75.7013,,city
1746,54.7804,-127.1743,,city
1749,56.2499,-120.8529,,city
1751,51.3,-116.9689,,city
1752,49.7333,-114.8853,,city
1753,42.0083,-91.6441,,city
1758,52.1415,-122.1445,,city
1759,43.1706,-78.6903,,city
1763,41.6639,-83.5552,,city
1765,42.3314,-83.0457,,city
1774,37.76,-89.0773,,city
1777,45.5946,-121.1787,,city
1778,52.1324,-106.6689,,city
1780,45.5088,-73.5878,,city
1783,37.7399,-121.4262,,city
1785,34.953,-120.4357,,city
1788,39.9524,-75.1636,,city
1789,37.5483,-121.9886,,city
1795,32.7831,-96.8067,,city
1796,33.0151,-96.5389,,city
1798,32.814,-96.9489,,city
1803,47.6062,-122.3321,,city
1812,29.7633,-95.3633,,city
1815,46.49,-80.99,,city
1823,44.6365,-123.1059,,city
1825,35.9606,-83.9207,,city
1826,45.2501,-74.1325,,city
1827,33.6259,-97.1333,,city
1828,37.0299,-76.3452,,city
1829,43.1548,-77.6156,,city
1831,41.3556,-72.0995,,city
1832,38.6785,-121.7733,,city
1841,43.2917,-84.6075,,city
1848,41.0162,-72.1592,,city
1849,42.7256,-77.8742,,city
1852,35.7512,-86.93,,city
1855,46.7208,-92.1041,,city
1860,42.8865,-78.8784,,city
1862,36.819,-76.2749,,city
1864,43.2501,-79.8496,,city
1868,45.5234,-122.6762,,city
1869,44.9281,-74.8919,,city
1870,42.2626,-71.8023,,city
1872,41.6765,-71.9151,,city
1878,29.7633,-95.3633,,city
1882,41.6639,-83.5552,,city
1885,47.4271,-92.9377,,city
1891,38.2776,-85.7372,,city
1896,45.8399,-119.7006,,city
1899,40.7245,-81.5221,,city
1903,30.0208,-90.8298,,city
1906,38.2542,-85.7594,,city
1911,40.2115,-74.7879,,city
1912,32.8407,-83.6324,,city
1919,32.0835,-81.0998,,city
1921,35.1495,-90.049,,city
1925,41.865,-80.7898,,city
1926,41.865,-80.7898,,city
1930,32.8407,-83.6324,,city
1931,30.4433,-91.1875,,city
1932,33.471,-81.9748,,city
1935,29.7633,-95.3633,,city
1936,29.7633,-95.3633,,city
1937,29.7633,-95.3633,,city
1938,32.7831,-96.8067,,city
1940,38.2542,-85.7594,,city
1942,38.2542,-85.7594,,city
1943,38.2542,-85.7594,,city
1944,38.4079,-78.6236,,city
1947,37.694,-85.8591,,city
1948,37.1092,-87.882,,city
1949,37.3281,-87.4989,,city
1951,36.8656,-87.4912,,city
1953,37.0334,-88.35,,city
1955,36.7417,-88.6367,,city
1957,42.0592,-83.3908,,city
1962,41.6259,-87.1334,,city
1963,41.6259,-87.1334,,city
1967,40.7584,-82.5155,,city
1968,40.8687,-82.3182,,city
1971,32.3096,-90.139,,city
1973,33.5386,-112.186,,city
1974,38.7014,-90.1487,,city
1975,40.9267,-81.6304,,city
1976,39.7392,-104.9847,,city
1977,39.7392,-104.9847,,city
1978,39.7392,-104.9847,,city
1979,39.7392,-104.9847,,city
1980,39.7392,-104.9847,,city
1981,39.7392,-104.9847,,city
1982,29.7633,-95.3633,,city
1984,35.3733,-119.0187,,city
1985,39.8403,-88.9548,,city
1986,39.8403,-88.9548,,city
1987,30.2421,-93.2507,,city
1988,42.3314,-83.0457,,city
1990,44.5365,-122.907,,city
1991,32.8546,-79.9748,,city
1992,39.7684,-86.158,,city
1993,38.3856,-81.8362,,city
1994,40.3248,-79.8923,,city
1995,53.5501,-113.4687,,city
1996,40.7089,-84.3536,,city
1997,42.5531,-87.9334,,city
1999,35.1465,-90.1845,,city
2003,39.5139,-121.5578,,city
2007,41.85,-87.65,,city
2008,47.6062,-122.3321,,city
2009,54.7669,-111.9686,,city
2011,39.0997,-94.5786,,city
2012,30.0538,-90.5517,,city
2013,41.85,-87.65,,city
2014,41.85,-87.65,,city
2016,30.6944,-88.043,,city
2017,30.6944,-88.043,,city
2018,30.6944,-88.043,,city
2019,30.6944,-88.043,,city
2024,37.7666,-120.8471,,city
2025,25.7743,-80.1937,,city
2028,41.8847,-88.204,,city
2029,41.8847,-88.204,,city
2033,30.8785,-96.593,,city
2035,30.3322,-81.6556,,city
2037,32.3293,-96.6253,,city
2039,40.1795,-74.8552,,city
2040,35.9606,-83.9207,,city
2044,42.3314,-83.0457,,city
2046,39.1142,-94.6275,,city
2048,39.1271,-84.5144,,city
2049,39.9612,-82.9988,,city
2051,42.3314,-83.0457,,city
2052,42.3314,-83.0457,,city
2053,32.2988,-90.1848,,city
2054,41.6639,-83.5552,,city
2055,41.6639,-83.5552,,city
2056,41.6639,-83.5552,,city
2059,40.7357,-74.1724,,city
2060,40.664,-74.2107,,city
2061,40.7282,-74.0776,,city
2063,41.85,-87.65,,city
2064,49.1063,-122.8251,,city
2065,49.2497,-123.1193,,city
2066,40.857,-74.0215,,city
2067,40.857,-74.0215,,city
2069,40.2403,-79.5767,,city
2070,55.1303,-120.9942,,city
2071,30.3322,-81.6556,,city
2072,30.3322,-81.6556,,city
2073,30.3322,-81.6556,,city
2074,41.1428,-102.978,,city
2075,34.1335,-109.2883,,city
2076,35.1495,-90.049,,city
2077,42.7103,-92.583,,city
2078,42.6733,-91.9135,,city
2079,32.5538,-83.8874,,city
2080,32.4582,-83.7316,,city
2082,30.8333,-83.2803,,city
2084,30.8333,-83.2803,,city
2085,30.8333,-83.2803,,city
2087,44.0886,-87.6576,,city
2089,37.7742,-87.1133,,city
2091,40.3,-90.061,,city
2092,40.5675,-89.6407,,city
2093,40.5675,-89.6407,,city
2094,42.5612,-71.5898,,city
2097,42.3314,-83.0457,,city
2098,42.3314,-83.0457,,city
2099,31.7587,-106.4869,,city
2100,40.9478,-90.3712,,city
2101,50.4501,-104.6178,,city
2102,49.8844,-97.147,,city
2104,42.1015,-72.5898,,city
2105,41.4333,-96.4981,,city
2106,41.1675,-90.0426,,city
2109,39.7686,-94.8466,,city
2110,35.7479,-95.3697,,city
2112,41.9239,-89.0687,,city
2113,34.6059,-86.9833,,city
2115,38.6723,-90.1698,,city
2116,38.6245,-90.1509,,city
2125,43.1536,-93.201,,city
2126,41.85,-87.65,,city
2127,51.2167,-102.4677,,city
2131,41.85,-87.65,,city
2132,44.6215,-123.9385,,city
2134,45.6187,-123.1143,,city
2135,45.4312,-122.7715,,city
2136,45.5229,-122.9898,,city
2138,45.5234,-122.6762,,city
2140,45.5234,-122.6762,,city
2141,45.5234,-122.6762,,city
2146,32.6781,-117.0992,,city
2148,32.3476,-97.3867,,city
2156,32.2862,-104.0958,,city
2160,41.7003,-86.5095,,city
2162,41.85,-87.65,,city
2163,39.2904,-76.6122,,city
2164,39.2904,-76.6122,,city
2165,39.2904,-76.6122,,city
2166,41.85,-87.65,,city
2167,41.85,-87.65,,city
2168,41.223,-111.9738,,city
2169,41.157,-83.4169,,city
2170,41.3948,-75.7066,,city
2171,41.3948,-75.7066,,city
2172,41.85,-87.65,,city
2173,38.6273,-90.1979,,city
2174,38.6273,-90.1979,,city
2176,38.028,-121.8847,,city
2178,41.85,-87.65,,city
2179,48.382,-89.2502,,city
2181,29.9547,-90.0751,,city
2182,39.9524,-75.1636,,city
2187,43.7677,-94.1658,,city
2190,39.4667,-87.4139,,city
2191,39.4667,-87.4139,,city
2192,39.0997,-94.5786,,city
2193,39.0997,-94.5786,,city
2194,39.0997,-94.5786,,city
2195,39.0997,-94.5786,,city
2196,39.0997,-94.5786,,city
2197,39.1142,-94.6275,,city
2198,39.1142,-94.6275,,city
2199,47.3352,-116.8885,,city
2202,47.6597,-117.4291,,city
2205,41.2906,-95.9181,,city
2207,34.4451,-92.1832,,city
2211,31.5785,-84.1557,,city
2212,47.6597,-117.4291,,city
2213,39.5296,-119.8138,,city
2214,41.85,-87.65,,city
2217,29.8852,-93.9423,,city
2218,40.4034,-79.8684,,city
2219,40.3479,-79.8642,,city
2221,45.1388,-94.7781,,city
2224,46.8083,-100.7837,,city
2225,46.5083,-99.7712,,city
2228,47.9808,-102.4902,,city
2233,44.6427,-63.5769,,city
2235,30.1011,-90.9941,,city
2236,39.1698,-91.8829,,city
2237,37.8044,-122.2708,,city
2242,29.4241,-98.4936,,city
2243,44.5537,-70.5509,,city
2244,39.2904,-76.6122,,city
2246,47.3553,-68.3217,,city
2247,47.1632,-67.9246,,city
2248,47.1573,-67.9353,,city
2250,37.3429,-77.9806,,city
2252,37.2279,-77.4019,,city
2253,37.2279,-77.4019,,city
2255,37.2279,-77.4019,,city
2256,37.036,-77.0952,,city
2258,37.3043,-77.2872,,city
2259,37.3568,-77.4416,,city
2260,32.3643,-88.7037,,city
2262,41.6033,-98.9262,,city
2266,40.7143,-74.006,,city
2268,45.4001,-71.8991,,city
2270,44.9364,-72.2051,,city
2274,43.1334,-72.444,,city
2275,36.7284,-76.585,,city
2277,36.7284,-76.585,,city
2283,33.471,-81.9748,,city
2284,42.0987,-75.918,,city
2285,32.814,-96.9489,,city
2287,34.0922,-117.4351,,city
2288,43.0481,-76.1474,,city
2289,43.0581,-76.2074,,city
2291,38.6245,-90.1509,,city
2292,38.6245,-90.1509,,city
2293,37.9358,-122.3478,,city
2294,39.2992,-87.9925,,city
2295,38.6245,-90.1509,,city
2296,38.6245,-90.1509,,city
2297,42.3173,-85.1782,,city
2300,45.2501,-74.1325,,city
2301,30.4433,-91.1875,,city
2302,30.4433,-91.1875,,city
2303,41.0531,-82.7263,,city
2304,41.1656,-80.8576,,city
2305,33.5207,-86.8025,,city
2306,40.5887,-83.1285,,city
2307,40.7876,-82.7366,,city
2308,40.5887,-83.1285,,city
2311,39.9404,-82.0132,,city
2312,39.1142,-94.6275,,city
2314,46.1262,-67.8403,,city
2315,43.6884,-70.7937,,city
2316,35.0456,-85.3097,,city
2317,45.8334,-64.1987,,city
2318,33.9657,-81.074,,city
2321,36.7477,-119.7724,,city
2322,29.7633,-95.3633,,city
2323,41.5834,-87.5,,city
2324,46.2652,-96.6059,,city
2330,31.0982,-97.3428,,city
2331,40.0793,-75.3016,,city
2332,40.1023,-75.2743,,city
2333,29.8852,-93.9423,,city
2334,42.3314,-83.0457,,city
2336,39.0997,-94.5786,,city
2337,39.608,-119.2518,,city
2338,39.5349,-119.7527,,city
2339,47.6062,-122.3321,,city
2341,35.0456,-85.3097,,city
2343,36.5484,-82.5618,,city
2345,33.4018,-86.9544,,city
2346,33.4018,-86.9544,,city
2347,33.4018,-86.9544,,city
2351,39.0053,-87.7392,,city
2352,40.0179,-79.5895,,city
2353,41.4048,-81.7229,,city
2354,34.9843,-80.4492,,city
2355,44.98,-93.2638,,city
2356,44.798,-93.5269,,city
2357,44.7791,-93.3363,,city
2358,30.2421,-93.2507,,city
2359,41.4995,-81.6954,,city
2361,40.7608,-111.8911,,city
2362,40.7608,-111.8911,,city
2363,40.899,-74.0926,,city
2364,32.4824,-96.9945,,city
2365,40.8568,-74.1285,,city
2367,41.154,-75.2805,,city
2368,32.9126,-96.6389,,city
2369,41.4995,-81.6954,,city
2370,41.4995,-81.6954,,city
2371,41.4995,-81.6954,,city
2372,41.5009,-90.4443,,city
2373,41.5095,-90.5787,,city
2374,41.5095,-90.5787,,city
2375,41.5095,-90.5787,,city
2376,38.1302,-121.2725,,city
2377,37.9577,-121.2908,,city
2382,44.3569,-91.4204,,city
2384,42.2529,-73.791,,city
2386,39.9587,-75.9194,,city
2387,43.3901,-123.3126,,city
2388,41.85,-87.65,,city
2389,35.9606,-83.9207,,city
2391,38.6273,-90.1979,,city
2392,32.516,-93.7321,,city
2393,31.9438,-94.2441,,city
2394,31.9438,-94.2441,,city
2395,32.0377,-93.7002,,city
2396,32.0377,-93.7002,,city
2399,32.4788,-94.0596,,city
2401,41.6611,-91.5302,,city
2403,41.5889,-91.0168,,city
2404,41.85,-87.65,,city
2405,41.85,-87.65,,city
2407,39.7392,-104.9847,,city
2408,41.85,-87.65,,city
2410,33.4859,-86.9119,,city
2411,44.1501,-79.8663,,city
2414,36.1321,-78.7567,,city
2415,36.3107,-78.5908,,city
2417,34.998,-78.3233,,city
2419,31.5785,-84.1557,,city
2420,43.0389,-87.9065,,city
2421,43.7508,-87.7145,,city
2423,33.5207,-86.8025,,city
2424,41.5061,-87.6356,,city
2427,53.8834,-119.1359,,city
2428,42.3001,-83.0165,,city
2429,42.3001,-83.0165,,city
2430,34.2979,-83.8241,,city
2431,34.2529,-83.5615,,city
2432,52.1324,-106.6689,,city
2433,39.9612,-82.9988,,city
2434,40.0931,-83.018,,city
2435,39.9612,-82.9988,,city
2436,40.2364,-83.3671,,city
2437,41.1962,-84.9197,,city
2438,34.7049,-81.2143,,city
2439,34.7049,-81.2143,,city
2440,34.5518,-80.5837,,city
2442,32.8779,-85.1833,,city
2444,38.4048,-82.6004,,city
2445,39.1271,-84.5144,,city
2446,28.7091,-100.4995,,city
2447,28.7091,-100.4995,,city
2448,41.7606,-88.3201,,city
2449,41.3456,-88.8426,,city
2450,41.3456,-88.8426,,city
2451,41.8847,-88.204,,city
2452,41.85,-87.65,,city
2455,38.8108,-94.9272,,city
2457,35.934,-84.5524,,city
2458,35.8656,-84.6849,,city
2459,36.3008,-119.7829,,city
2460,36.3302,-119.2921,,city
2461,41.1573,-85.4883,,city
2462,40.8306,-84.9291,,city
2463,32.7696,-104.3889,,city
2464,46.7208,-92.1041,,city
2465,46.7208,-92.1041,,city
2466,46.7208,-92.1041,,city
2470,32.8601,-97.3639,,city
2471,46.7833,-92.1066,,city
2472,46.7833,-92.1066,,city
2473,46.7833,-92.1066,,city
2474,46.7208,-92.1041,,city
2475,46.7208,-92.1041,,city
2476,36.5298,-87.3594,,city
2477,36.5298,-87.3594,,city
2478,36.9903,-86.4436,,city
2480,38.9459,-84.6805,,city
2481,32.0204,-102.3802,,city
2482,27.5064,-99.5075,,city
2483,27.5064,-99.5075,,city
2484,27.5064,-99.5075,,city
2486,31.7587,-106.4869,,city
2487,31.7587,-106.4869,,city
2488,42.2223,-83.3966,,city
2489,31.3404,-110.9343,,city
2490,29.4241,-98.4936,,city
2493,38.2321,-81.5376,,city
2495,39.2807,-80.3445,,city
2508,42.904,-78.6923,,city
2509,42.8865,-78.8784,,city
2510,42.8256,-78.8234,,city
2511,34.0522,-118.2437,,city
2512,34.0522,-118.2437,,city
2513,34.0522,-118.2437,,city
2520,46.49,-80.99,,city
2521,41.3081,-72.9282,,city
2522,41.5623,-72.6506,,city
2523,44.3106,-69.7795,,city
2524,49.4992,-98.0016,,city
2525,49.1047,-97.5596,,city
2528,29.7633,-95.3633,,city
2529,29.7633,-95.3633,,city
2530,29.7633,-95.3633,,city
2531,30.0799,-95.4172,,city
2532,43.5168,-79.8829,,city
2535,37.4852,-122.2364,,city
2536,37.3394,-121.895,,city
2537,41.0534,-73.5387,,city
2538,37.9748,-87.5559,,city
2539,37.9748,-87.5559,,city
2540,41.5252,-88.0834,,city
2542,41.3573,-88.4212,,city
2543,41.6475,-88.0895,,city
2544,41.3573,-88.4212,,city
2550,41.6736,-88.0017,,city
2552,39.4667,-87.4139,,city
2554,30.6744,-96.37,,city
2558,42.2639,-88.8443,,city
2559,41.9142,-88.3087,,city
2560,34.9476,-85.7144,,city
2562,44.2333,-95.6192,,city
2563,39.4667,-87.4139,,city
2565,42.6606,-84.073,,city
2566,42.667,-84.1741,,city
2567,40.3217,-80.6098,,city
2570,40.3276,-80.5959,,city
2571,40.419,-80.5895,,city
2573,40.1484,-79.8878,,city
2575,43.6034,-84.0697,,city
2576,43.5945,-83.8889,,city
2577,43.5945,-83.8889,,city
2578,43.8536,-83.965,,city
2579,38.7304,-82.8555,,city
2583,41.2619,-95.8608,,city
2584,41.2619,-95.8608,,city
2585,38.2542,-85.7594,,city
2587,34.09,-117.8903,,city
2588,33.9792,-118.0328,,city
2590,39.0997,-94.5786,,city
2591,48.382,-89.2502,,city
2592,48.382,-89.2502,,city
2593,48.382,-89.2502,,city
2594,48.382,-89.2502,,city
2595,48.382,-89.2502,,city
2596,48.382,-89.2502,,city
2597,48.382,-89.2502,,city
2598,39.3678,-94.3622,,city
2599,39.0997,-94.5786,,city
2600,36.8524,-121.4016,,city
2601,36.6777,-121.6555,,city
2603,26.2379,-80.1248,,city
2604,27.4467,-80.3256,,city
2606,26.7753,-80.0581,,city
2607,28.6122,-80.8076,,city
2608,36.9102,-121.7569,,city
2609,42.4039,-96.3586,,city
2610,42.5,-96.4003,,city
2611,42.5,-96.4003,,city
2612,42.5,-96.4003,,city
2613,42.5,-96.4003,,city
2614,41.0037,-80.347,,city
2616,32.7763,-79.9327,,city
2617,46.0077,-122.8444,,city
2618,46.7162,-122.9543,,city
2619,35.054,-93.3935,,city
2621,34.7695,-92.2671,,city
2622,37.9841,-120.3821,,city
2624,47.474,-122.261,,city
2625,35.0456,-85.3097,,city
2626,47.2529,-122.4443,,city
2627,47.1718,-122.5185,,city
2628,41.4531,-90.5721,,city
2632,35.222,-101.8313,,city
2633,35.222,-101.8313,,city
